age,gender,income,credit_score,transaction_amount,merchant_category,merchant_country,merchant_city,transaction_time,label
35,M,87546,370,7870,Grocery,Mexico,Toronto,16,0.0
26,M,95085,767,3187,Entertainment,Canada,Los Angeles,11,0.0
58,F,55096,518,2982,Entertainment,USA,Mexico City,16,0.0
61,M,9392,685,65,Entertainment,USA,New York,12,0.0
41,M,50822,802,9108,Gas,Mexico,Toronto,6,0.0
69,M,66350,552,8579,Grocery,Mexico,Vancouver,18,0.0
44,F,65166,707,1465,Gas,USA,Los Angeles,18,0.0
23,F,22949,664,6378,Entertainment,Mexico,Vancouver,16,0.0
46,F,7372,375,8400,Entertainment,Mexico,Mexico City,18,0.0
65,F,24941,490,2531,Restaurants,Mexico,New York,13,0.0
62,F,94382,728,7596,Grocery,Canada,Vancouver,22,0.0
33,M,43262,535,3893,Restaurants,USA,Vancouver,3,0.0
56,F,5259,311,5249,Restaurants,Mexico,Vancouver,8,0.0
37,M,23641,424,3752,Grocery,USA,Toronto,3,0.0
66,F,55848,687,1746,Entertainment,Canada,New York,23,0.0
47,M,96470,668,5302,Entertainment,Mexico,Los Angeles,5,0.0
38,M,5332,739,3584,Entertainment,Mexico,Mexico City,18,0.0
65,M,52791,696,3272,Restaurants,Mexico,New York,15,0.0
58,F,75073,879,9905,Gas,USA,New York,3,0.0
25,F,76171,569,5540,Entertainment,Canada,New York,23,0.0
56,F,5385,401,4711,Restaurants,Canada,Vancouver,21,0.0
20,M,99050,803,6300,Grocery,Mexico,New York,22,0.0
24,M,75158,699,1161,Gas,Canada,Mexico City,17,0.0
45,F,56889,395,9917,Grocery,USA,Mexico City,2,0.0
23,M,5863,885,5547,Restaurants,Mexico,Vancouver,10,0.0
18,M,73283,701,8269,Grocery,USA,New York,10,0.0
35,M,44394,538,5641,Entertainment,Mexico,Vancouver,20,0.0
32,F,36034,737,6042,Restaurants,Mexico,Vancouver,0,0.0
66,F,33140,817,3846,Entertainment,USA,Los Angeles,9,0.0
48,M,33365,563,6407,Restaurants,Mexico,New York,1,0.0
48,M,57461,327,3422,Gas,USA,Toronto,22,0.0
31,M,70100,657,7752,Gas,Canada,Toronto,21,0.0
62,M,65749,746,4500,Gas,USA,Toronto,22,0.0
35,F,6641,490,6418,Entertainment,Canada,Vancouver,20,0.0
26,M,34937,699,3752,Entertainment,Mexico,Toronto,2,0.0
33,F,67984,629,4055,Entertainment,Mexico,Mexico City,9,0.0
37,M,40260,410,7695,Grocery,Canada,New York,13,0.0
33,M,48906,345,3109,Entertainment,Canada,Toronto,2,0.0
34,M,84674,806,6440,Gas,Mexico,New York,11,0.0
43,M,87872,478,1153,Restaurants,Mexico,Los Angeles,1,0.0
22,F,83603,468,55,Restaurants,Mexico,Toronto,2,0.0
20,F,17079,771,4111,Gas,Canada,Vancouver,6,0.0
46,F,61556,464,2049,Grocery,Mexico,Vancouver,5,0.0
59,F,10361,858,5357,Grocery,USA,Mexico City,9,0.0
40,M,86822,806,5253,Entertainment,Canada,Mexico City,19,0.0
38,M,93419,320,7208,Grocery,Canada,Toronto,18,0.0
36,M,4596,846,1079,Entertainment,Canada,Toronto,1,0.0
57,F,48613,391,2463,Grocery,USA,Toronto,4,0.0
28,F,84024,640,1249,Restaurants,USA,Los Angeles,2,0.0
62,F,39496,883,8794,Entertainment,Canada,Vancouver,12,0.0
54,M,55601,369,4529,Gas,Canada,Los Angeles,11,0.0
62,F,63968,419,2315,Grocery,Canada,Los Angeles,0,0.0
67,M,15744,882,2142,Grocery,Canada,Vancouver,4,0.0
57,M,85793,681,2050,Gas,Mexico,Vancouver,9,0.0
48,F,8497,669,4840,Gas,Canada,Mexico City,13,0.0
30,M,75381,719,5070,Restaurants,Canada,Vancouver,14,0.0
29,F,93644,405,8959,Entertainment,Mexico,Los Angeles,23,0.0
51,M,77614,852,900,Gas,Canada,Toronto,7,0.0
31,F,85765,895,8225,Gas,Mexico,Vancouver,19,0.0
36,M,85742,831,8313,Grocery,USA,Los Angeles,17,0.0
24,M,67842,520,9235,Entertainment,USA,New York,4,0.0
20,M,35089,501,4120,Restaurants,USA,Toronto,11,0.0
47,F,64139,369,9341,Gas,USA,Los Angeles,9,0.0
62,F,11700,310,2539,Grocery,Canada,Vancouver,18,0.0
34,F,90138,424,5201,Gas,USA,Vancouver,23,0.0
64,F,87726,837,3775,Entertainment,Canada,Toronto,2,0.0
26,F,42147,872,1649,Restaurants,USA,Toronto,21,0.0
44,F,4997,828,9331,Entertainment,Canada,New York,20,0.0
36,M,79254,747,9094,Entertainment,Mexico,Los Angeles,12,0.0
68,M,44613,828,9083,Entertainment,Canada,New York,7,0.0
35,F,45638,679,1459,Grocery,USA,New York,10,0.0
18,M,73791,754,960,Entertainment,Mexico,Mexico City,21,0.0
66,M,31121,871,344,Restaurants,USA,Mexico City,4,0.0
41,F,67050,595,690,Grocery,Canada,Mexico City,13,0.0
37,F,46590,705,7493,Restaurants,USA,New York,4,0.0
30,M,33878,649,6420,Restaurants,Mexico,New York,10,0.0
45,M,97727,558,365,Entertainment,Mexico,Los Angeles,23,0.0
42,M,72125,867,1930,Entertainment,Mexico,Mexico City,12,0.0
65,M,15647,573,5988,Gas,USA,Vancouver,20,0.0
36,M,83104,397,6421,Gas,USA,New York,10,0.0
59,M,35043,861,2997,Entertainment,USA,Vancouver,18,0.0
62,F,60831,730,5429,Restaurants,Mexico,Vancouver,12,0.0
56,F,21853,830,8031,Entertainment,USA,Toronto,17,0.0
65,M,99537,846,1158,Gas,USA,Los Angeles,3,0.0
59,M,97277,890,6906,Entertainment,Canada,Los Angeles,5,0.0
61,M,1472,784,3452,Restaurants,Mexico,Los Angeles,7,0.0
46,M,36477,399,7141,Grocery,Mexico,Mexico City,13,0.0
23,F,92241,488,8861,Grocery,Mexico,New York,18,0.0
36,M,35996,433,1205,Restaurants,USA,Toronto,11,1.0
59,M,46734,506,5087,Grocery,USA,New York,2,0.0
23,M,82341,462,466,Grocery,USA,Los Angeles,15,0.0
65,M,91694,772,6024,Grocery,Mexico,Los Angeles,20,0.0
19,F,10692,430,6285,Grocery,Mexico,Vancouver,2,0.0
43,F,11414,852,3539,Entertainment,Canada,Toronto,2,0.0
39,F,39423,545,5008,Gas,USA,New York,20,0.0
18,F,4795,416,9601,Grocery,Canada,Los Angeles,4,0.0
66,M,10155,538,3959,Restaurants,Mexico,New York,3,0.0
43,F,83395,635,9921,Grocery,Mexico,Los Angeles,11,0.0
33,M,21399,511,4837,Entertainment,Canada,New York,2,0.0
41,F,86977,581,893,Restaurants,Canada,New York,18,0.0
56,F,42547,415,5800,Entertainment,Mexico,New York,16,0.0
64,M,97559,691,8830,Grocery,Canada,Toronto,11,0.0
48,F,18752,698,8804,Grocery,USA,New York,11,0.0
39,M,87902,780,9719,Entertainment,USA,Toronto,22,0.0
26,M,56364,445,2882,Restaurants,Canada,Mexico City,6,0.0
33,M,70485,779,3408,Gas,Canada,Toronto,18,0.0
49,F,44264,760,9188,Gas,Mexico,New York,5,0.0
47,F,80412,565,7257,Grocery,USA,Vancouver,7,0.0
59,F,9354,700,7207,Entertainment,Mexico,Vancouver,12,0.0
41,M,65259,301,108,Restaurants,Mexico,Mexico City,3,0.0
46,F,35002,519,3857,Grocery,Canada,Mexico City,13,0.0
39,F,28701,321,9583,Grocery,Canada,New York,5,0.0
48,F,76060,803,1147,Gas,USA,Vancouver,13,0.0
34,F,70921,694,9118,Restaurants,USA,Toronto,7,0.0
58,M,69841,877,6510,Restaurants,USA,New York,17,0.0
24,F,46743,811,2145,Gas,Mexico,Mexico City,12,0.0
41,M,12941,691,9860,Restaurants,USA,Toronto,4,0.0
38,F,63203,408,9449,Gas,Canada,Vancouver,9,0.0
43,M,63097,778,6651,Restaurants,USA,Toronto,7,0.0
22,M,51951,435,6976,Entertainment,Canada,Mexico City,7,0.0
24,F,40124,747,4303,Gas,Mexico,Mexico City,8,0.0
59,F,44417,791,4432,Restaurants,USA,New York,5,0.0
18,M,71302,445,4701,Grocery,Mexico,Los Angeles,13,0.0
60,F,56600,702,5938,Restaurants,Canada,New York,23,0.0
43,M,48713,597,8699,Restaurants,USA,Los Angeles,4,0.0
23,F,54622,756,6656,Gas,Mexico,New York,17,0.0
58,F,58393,312,9160,Entertainment,Canada,New York,4,0.0
37,M,76143,409,6837,Entertainment,USA,Toronto,15,0.0
44,F,95297,542,6008,Restaurants,USA,Los Angeles,0,0.0
56,F,68332,735,2919,Restaurants,Mexico,New York,17,0.0
21,F,41567,625,8224,Grocery,Canada,Vancouver,21,0.0
25,M,50291,792,5227,Restaurants,Canada,Toronto,21,0.0
50,F,39839,797,7492,Grocery,USA,Toronto,9,0.0
66,F,63726,436,7499,Grocery,Mexico,New York,8,0.0
19,F,97550,785,1037,Restaurants,USA,Los Angeles,16,0.0
27,M,88823,528,1685,Restaurants,Mexico,Toronto,17,0.0
21,M,90487,372,7842,Gas,USA,Vancouver,11,0.0
41,F,44818,465,9570,Restaurants,Mexico,Vancouver,23,0.0
60,F,2730,352,9838,Grocery,Canada,Los Angeles,21,0.0
28,F,99581,486,8767,Grocery,Canada,Vancouver,3,0.0
33,F,34915,621,9656,Restaurants,USA,Toronto,10,0.0
26,M,65133,607,7672,Gas,Mexico,Mexico City,1,0.0
30,F,32333,677,5348,Grocery,USA,Toronto,13,0.0
62,M,95822,613,2682,Gas,Mexico,Los Angeles,19,0.0
24,M,6420,698,6521,Entertainment,USA,Toronto,4,0.0
65,F,91683,479,4799,Entertainment,Mexico,Mexico City,16,0.0
65,F,6229,435,8577,Restaurants,Mexico,New York,1,0.0
38,F,78272,786,9162,Grocery,Mexico,Toronto,14,0.0
56,M,87405,666,299,Grocery,USA,New York,10,0.0
51,F,78839,593,5447,Grocery,Canada,Toronto,19,0.0
31,M,88193,789,1593,Restaurants,Canada,Mexico City,16,0.0
42,M,60498,312,117,Gas,USA,Los Angeles,12,0.0
40,M,7953,367,2001,Restaurants,USA,Vancouver,9,0.0
35,F,47414,333,9108,Entertainment,Canada,New York,12,0.0
62,M,50336,597,7945,Grocery,Canada,New York,11,0.0
43,F,83559,556,6096,Restaurants,Mexico,Los Angeles,8,0.0
35,M,82025,886,6341,Restaurants,Canada,New York,21,0.0
50,M,74701,844,1376,Entertainment,USA,Toronto,0,0.0
60,F,22880,391,9713,Restaurants,Canada,Vancouver,0,0.0
22,F,90552,587,729,Grocery,Canada,New York,3,0.0
19,M,91878,567,8150,Entertainment,Mexico,Los Angeles,7,0.0
27,F,7760,814,595,Gas,Mexico,Los Angeles,13,0.0
33,F,23477,419,6164,Grocery,Mexico,Mexico City,6,0.0
18,M,24844,316,5730,Grocery,Canada,Toronto,19,0.0
27,M,4578,323,4281,Entertainment,Mexico,Mexico City,6,0.0
47,M,37255,606,8287,Grocery,USA,Los Angeles,22,0.0
40,M,28287,815,6067,Gas,Mexico,Vancouver,7,0.0
54,F,57837,766,2547,Entertainment,USA,New York,2,0.0
33,M,35007,847,3922,Grocery,Canada,Toronto,3,0.0
22,M,33938,881,1183,Grocery,Canada,Toronto,7,0.0
21,M,83854,302,5182,Entertainment,Mexico,Vancouver,4,0.0
61,F,85710,835,1001,Grocery,USA,Vancouver,3,0.0
44,M,51798,353,7674,Grocery,Mexico,New York,6,0.0
65,M,14585,317,1360,Entertainment,USA,Toronto,16,0.0
68,F,48222,495,9770,Restaurants,Mexico,Los Angeles,9,0.0
59,F,72404,746,4719,Grocery,Canada,Mexico City,5,0.0
19,M,93166,573,2547,Grocery,USA,Toronto,4,0.0
18,M,4444,372,8016,Entertainment,Canada,Mexico City,9,0.0
29,F,95912,884,4016,Gas,Canada,Los Angeles,11,0.0
42,M,67529,711,9789,Restaurants,Canada,New York,2,0.0
20,M,98174,342,7193,Gas,Canada,Mexico City,12,0.0
57,M,45541,478,4842,Restaurants,Mexico,Vancouver,7,0.0
40,M,36148,675,2111,Gas,USA,New York,13,0.0
51,F,28922,678,461,Gas,Mexico,Vancouver,1,0.0
62,M,35864,546,4032,Restaurants,Mexico,New York,11,0.0
55,F,89150,513,2786,Entertainment,USA,Vancouver,7,0.0
61,M,73318,548,4923,Gas,USA,Mexico City,19,0.0
65,F,92888,745,7583,Entertainment,Canada,New York,9,0.0
41,M,3065,702,3769,Entertainment,Mexico,Mexico City,0,0.0
64,F,28504,466,557,Gas,Canada,Los Angeles,17,0.0
40,F,59591,384,308,Grocery,USA,Vancouver,7,0.0
30,F,24454,727,1567,Restaurants,Canada,Vancouver,5,0.0
22,F,83775,655,9003,Restaurants,USA,New York,9,0.0
38,M,79173,588,4398,Grocery,Mexico,New York,13,0.0
53,F,3264,614,4707,Restaurants,Mexico,Mexico City,6,0.0
59,F,2606,382,5774,Restaurants,Mexico,Toronto,20,0.0
26,M,86164,324,8993,Entertainment,Canada,Vancouver,20,0.0
65,F,71665,402,6479,Gas,Mexico,Los Angeles,5,0.0
69,F,95781,328,7487,Gas,USA,Vancouver,1,0.0
62,F,73282,558,926,Gas,Canada,New York,6,0.0
18,M,38891,855,7287,Restaurants,USA,Los Angeles,16,0.0
65,F,21881,798,1264,Grocery,Canada,Vancouver,9,0.0
38,F,79116,329,202,Restaurants,Mexico,Mexico City,17,0.0
66,M,3887,458,3796,Entertainment,Mexico,Los Angeles,4,0.0
63,M,85313,405,6505,Gas,Mexico,Mexico City,1,1.0
63,F,79045,310,3026,Entertainment,USA,Los Angeles,17,0.0
30,F,11377,483,1989,Restaurants,Mexico,Toronto,23,0.0
60,M,69849,362,2544,Restaurants,Canada,Mexico City,7,0.0
35,F,73851,392,295,Grocery,USA,Vancouver,20,0.0
64,F,54249,691,7517,Restaurants,USA,Mexico City,22,0.0
45,F,29142,567,2939,Restaurants,USA,Vancouver,7,0.0
19,M,46735,577,8578,Gas,Canada,Mexico City,2,0.0
22,M,61686,483,156,Restaurants,USA,Toronto,10,0.0
51,M,75831,800,925,Restaurants,Mexico,Vancouver,19,0.0
58,M,74072,756,8951,Grocery,USA,Los Angeles,18,0.0
20,M,7734,774,8494,Gas,USA,Vancouver,17,0.0
29,F,46963,405,4341,Grocery,Mexico,Los Angeles,14,0.0
23,M,18738,357,148,Entertainment,Canada,Toronto,12,0.0
25,M,53217,448,6882,Grocery,Mexico,New York,8,0.0
33,M,57884,461,7540,Restaurants,Canada,Vancouver,21,0.0
18,M,8579,363,2975,Grocery,USA,Toronto,19,0.0
66,M,51074,609,1570,Restaurants,Canada,Los Angeles,2,0.0
53,M,9548,577,5482,Entertainment,Canada,Mexico City,13,0.0
24,F,10953,700,8824,Grocery,USA,Toronto,12,0.0
60,M,75496,493,2112,Grocery,Canada,Vancouver,12,0.0
18,M,72940,680,7921,Entertainment,USA,New York,17,0.0
44,F,59145,437,7131,Entertainment,Canada,Toronto,7,0.0
28,F,12307,794,561,Grocery,Mexico,Toronto,5,0.0
68,M,9930,476,6643,Grocery,Canada,New York,16,0.0
60,F,54901,564,7958,Entertainment,USA,Mexico City,4,0.0
64,F,64922,577,9845,Grocery,USA,Los Angeles,15,0.0
53,F,62870,531,9212,Entertainment,Canada,New York,6,0.0
57,M,41730,414,8571,Gas,USA,New York,4,0.0
69,M,20127,552,1772,Restaurants,USA,Toronto,9,0.0
28,F,14508,810,224,Gas,USA,Los Angeles,1,0.0
56,F,12301,448,7303,Restaurants,Canada,Mexico City,19,0.0
53,F,29978,351,5972,Entertainment,Canada,New York,17,0.0
48,M,95241,876,4945,Restaurants,Canada,Toronto,10,0.0
27,F,19746,824,7506,Grocery,Mexico,Mexico City,14,0.0
43,F,55308,633,2733,Grocery,USA,New York,18,0.0
41,F,74180,377,8310,Restaurants,USA,Mexico City,21,0.0
33,F,85735,556,9501,Gas,Canada,Vancouver,2,0.0
26,M,12912,597,7026,Grocery,USA,Toronto,8,0.0
57,M,22987,659,4073,Grocery,Canada,Toronto,4,0.0
36,M,97492,780,8801,Entertainment,USA,New York,21,0.0
34,M,63833,563,5219,Restaurants,Canada,Los Angeles,14,0.0
22,F,82797,304,9911,Entertainment,Canada,Vancouver,18,0.0
32,F,14044,557,6122,Restaurants,Mexico,Toronto,23,0.0
36,F,29046,444,3882,Entertainment,USA,New York,22,0.0
21,M,42373,322,5967,Grocery,USA,Vancouver,6,0.0
32,F,22179,798,1028,Restaurants,Mexico,Los Angeles,11,0.0
37,M,42340,370,1966,Gas,Mexico,Toronto,20,0.0
31,M,9726,307,8589,Restaurants,USA,Mexico City,23,0.0
42,M,81326,744,4729,Entertainment,USA,Vancouver,21,0.0
21,M,17014,667,9959,Entertainment,Canada,New York,19,0.0
39,F,22460,512,1483,Entertainment,USA,Los Angeles,12,0.0
52,F,89932,813,2168,Grocery,Canada,Toronto,8,0.0
29,F,38664,302,2099,Restaurants,Canada,Los Angeles,0,0.0
27,F,83724,898,4563,Restaurants,Canada,New York,10,0.0
64,F,59527,691,9717,Gas,Canada,Los Angeles,12,0.0
45,M,15015,613,4533,Grocery,Canada,Toronto,6,0.0
33,M,62361,508,717,Restaurants,USA,Vancouver,5,0.0
40,F,24534,533,7537,Restaurants,USA,Los Angeles,9,0.0
59,F,70693,437,6162,Grocery,Mexico,Mexico City,14,0.0
52,M,54769,542,4435,Restaurants,USA,Mexico City,13,0.0
54,M,71344,697,9607,Gas,USA,Vancouver,8,0.0
60,F,90844,859,5988,Gas,USA,Los Angeles,20,0.0
54,M,66821,569,5305,Restaurants,Mexico,Toronto,18,0.0
20,F,22177,491,3422,Restaurants,Canada,Vancouver,21,0.0
48,F,59760,511,5123,Gas,USA,Toronto,8,0.0
64,M,71071,454,1445,Grocery,Canada,New York,19,0.0
25,M,56338,879,3544,Grocery,Mexico,Toronto,11,0.0
23,F,65618,545,5164,Grocery,Canada,Mexico City,5,0.0
33,F,61009,828,5845,Entertainment,Canada,Toronto,11,0.0
65,M,67268,676,3828,Gas,Canada,New York,21,0.0
31,F,20922,791,4986,Restaurants,USA,Vancouver,6,0.0
38,F,68746,302,4393,Restaurants,USA,Mexico City,0,0.0
35,F,43886,438,1103,Gas,Mexico,Los Angeles,21,0.0
29,F,39408,799,8120,Restaurants,Mexico,Mexico City,21,0.0
19,F,16966,755,201,Grocery,Canada,New York,20,0.0
22,M,81551,706,2800,Grocery,USA,Vancouver,17,0.0
22,F,35630,876,5086,Entertainment,Canada,Los Angeles,3,0.0
23,M,46872,682,4384,Gas,USA,New York,14,0.0
18,F,27735,327,5340,Gas,Mexico,New York,4,0.0
31,M,86338,658,2709,Restaurants,USA,Toronto,8,0.0
30,M,91697,801,3210,Grocery,Mexico,Los Angeles,20,0.0
23,M,95669,755,2997,Restaurants,Canada,Mexico City,0,0.0
53,F,7521,547,6833,Entertainment,Canada,Vancouver,6,0.0
69,M,32240,488,4235,Restaurants,Mexico,Vancouver,23,0.0
31,F,97606,447,8563,Grocery,Canada,Mexico City,17,0.0
49,F,29061,642,409,Entertainment,Canada,Los Angeles,22,0.0
51,F,13229,351,5748,Grocery,Mexico,New York,19,0.0
34,M,53773,664,6952,Grocery,USA,Los Angeles,3,0.0
26,M,92208,671,5606,Restaurants,USA,Toronto,19,0.0
43,F,90312,651,1548,Entertainment,Canada,Vancouver,9,0.0
66,F,8367,594,6156,Gas,Mexico,Los Angeles,9,0.0
21,F,61533,743,3030,Gas,Canada,Toronto,22,0.0
58,F,94494,629,9648,Entertainment,Mexico,New York,3,0.0
27,M,96794,356,6470,Entertainment,USA,Los Angeles,1,0.0
51,M,31648,663,3654,Restaurants,Mexico,Mexico City,3,0.0
47,F,94640,341,5807,Gas,Canada,New York,18,0.0
46,F,62262,801,5170,Grocery,Canada,New York,12,0.0
56,M,68273,391,3146,Restaurants,Mexico,Los Angeles,3,0.0
29,M,4603,807,8261,Entertainment,Mexico,New York,21,0.0
64,M,38762,561,4365,Gas,Mexico,Los Angeles,9,0.0
43,M,56262,581,6633,Grocery,USA,New York,12,0.0
39,F,3137,764,9530,Gas,Mexico,Toronto,21,0.0
60,M,71363,331,9895,Grocery,Mexico,Toronto,5,0.0
19,F,88598,853,3013,Entertainment,Mexico,Mexico City,11,0.0
42,F,92005,862,7171,Gas,Mexico,Vancouver,13,0.0
58,F,68355,859,1235,Restaurants,Mexico,New York,4,0.0
20,F,53183,573,5245,Restaurants,USA,Vancouver,13,0.0
65,F,94143,385,8530,Gas,Canada,New York,23,0.0
58,F,74003,362,4014,Entertainment,Mexico,New York,6,0.0
53,M,98318,655,5815,Grocery,Mexico,Los Angeles,20,0.0
22,M,88724,672,8501,Restaurants,Canada,Los Angeles,5,0.0
22,F,83694,655,638,Gas,Mexico,New York,5,0.0
61,M,45136,611,2394,Gas,Canada,Los Angeles,1,0.0
63,M,96717,321,5753,Grocery,USA,Los Angeles,4,0.0
41,M,97314,466,98,Entertainment,USA,Mexico City,10,0.0
61,M,82818,895,9665,Gas,USA,Toronto,10,0.0
26,M,68739,744,1165,Gas,Canada,Vancouver,15,0.0
48,F,90936,529,4261,Entertainment,Canada,Toronto,13,0.0
55,F,51510,863,9125,Entertainment,USA,New York,1,0.0
51,M,91997,738,3092,Restaurants,Canada,Vancouver,4,0.0
52,F,72074,630,7777,Gas,Canada,Vancouver,12,0.0
31,F,2221,373,7383,Gas,Mexico,Vancouver,15,0.0
56,F,55333,532,9658,Restaurants,Canada,Los Angeles,6,0.0
63,M,24383,412,7308,Restaurants,Mexico,Los Angeles,18,0.0
28,F,98012,672,1426,Restaurants,Mexico,Vancouver,2,0.0
32,F,37441,838,8494,Gas,USA,Los Angeles,9,0.0
62,F,9360,448,4303,Gas,Canada,Vancouver,1,0.0
64,M,98825,355,9729,Gas,Mexico,Vancouver,6,0.0
20,M,17572,855,9691,Grocery,Mexico,Toronto,21,0.0
55,M,15142,718,7018,Grocery,USA,Toronto,23,0.0
30,F,97453,465,4964,Entertainment,USA,Mexico City,13,0.0
50,F,85539,529,2529,Restaurants,USA,Toronto,0,0.0
61,F,98318,555,6574,Restaurants,Mexico,Toronto,22,0.0
58,F,17458,324,6214,Gas,USA,Toronto,4,0.0
25,M,72049,743,3770,Entertainment,Mexico,Los Angeles,7,0.0
58,F,66624,354,1524,Entertainment,Mexico,New York,18,0.0
65,M,86645,323,8674,Restaurants,Canada,Mexico City,17,0.0
30,M,3151,690,3923,Entertainment,Mexico,Mexico City,4,0.0
35,M,30352,444,1668,Grocery,Canada,Mexico City,17,0.0
44,F,37917,744,1212,Gas,Mexico,Vancouver,12,0.0
67,F,5044,453,9381,Entertainment,Mexico,Vancouver,12,0.0
29,M,30127,660,7446,Entertainment,USA,New York,4,0.0
53,M,53366,799,2119,Gas,USA,Mexico City,11,0.0
63,M,36541,364,7137,Gas,Canada,Los Angeles,9,0.0
20,F,14039,832,6836,Entertainment,USA,Toronto,16,0.0
52,M,8899,363,2981,Grocery,Mexico,Toronto,22,0.0
26,F,45225,853,7627,Grocery,USA,Vancouver,8,0.0
25,F,64674,472,2037,Grocery,Mexico,Toronto,0,0.0
44,M,3181,815,8809,Grocery,Mexico,Mexico City,20,0.0
69,M,6802,567,2318,Gas,Mexico,Vancouver,6,0.0
44,M,45533,302,195,Entertainment,Mexico,Mexico City,14,0.0
68,F,28926,501,3957,Restaurants,Canada,Los Angeles,21,0.0
49,M,20130,383,4108,Gas,Mexico,Vancouver,11,1.0
55,F,64293,465,7576,Restaurants,USA,Vancouver,17,0.0
18,M,48784,482,1785,Grocery,USA,Vancouver,15,0.0
31,F,5078,573,6967,Grocery,Canada,Los Angeles,0,0.0
48,F,71779,387,940,Grocery,Mexico,Los Angeles,21,0.0
31,F,3281,894,226,Gas,USA,Los Angeles,18,0.0
68,F,27029,380,2594,Gas,USA,New York,7,0.0
35,M,83689,432,5331,Gas,USA,Los Angeles,6,0.0
62,M,3822,504,8849,Entertainment,Canada,Mexico City,12,0.0
58,M,5454,566,7675,Gas,USA,New York,11,0.0
57,M,49629,808,584,Entertainment,USA,Mexico City,1,0.0
24,F,82769,707,3804,Entertainment,Canada,Los Angeles,17,0.0
35,F,80528,441,545,Grocery,Canada,New York,1,0.0
67,F,93407,664,5626,Restaurants,USA,Toronto,23,0.0
48,F,1056,738,1110,Entertainment,USA,Los Angeles,2,0.0
39,M,13712,825,1359,Gas,Canada,New York,17,0.0
64,F,26110,494,2722,Gas,USA,Vancouver,7,0.0
62,F,20713,389,4251,Gas,Canada,Vancouver,2,0.0
26,F,9097,474,4572,Entertainment,Canada,Toronto,17,0.0
37,F,49522,566,9580,Restaurants,Mexico,Toronto,14,0.0
27,F,67559,338,7610,Entertainment,Mexico,New York,7,0.0
63,F,71038,466,5393,Entertainment,Canada,Mexico City,22,0.0
69,M,47916,845,908,Grocery,Canada,Toronto,18,0.0
54,M,38761,487,2708,Entertainment,Mexico,Mexico City,22,0.0
63,M,60413,700,5039,Entertainment,USA,Los Angeles,1,0.0
36,F,41505,859,8151,Restaurants,Canada,Los Angeles,8,0.0
20,M,30265,457,4378,Entertainment,Canada,New York,10,0.0
66,F,68038,740,5264,Restaurants,USA,Toronto,16,0.0
18,M,56792,579,1068,Gas,Canada,Mexico City,5,0.0
23,F,88627,699,446,Grocery,Mexico,New York,0,0.0
24,F,28047,871,1056,Grocery,Mexico,Vancouver,16,0.0
18,M,40077,705,8888,Restaurants,Mexico,New York,2,0.0
33,F,17135,776,1904,Gas,Mexico,Toronto,0,0.0
25,M,30563,822,7088,Grocery,USA,Los Angeles,3,0.0
48,M,93464,522,5811,Grocery,Canada,New York,9,0.0
64,M,25996,707,2013,Gas,Mexico,Mexico City,4,0.0
55,F,56662,426,9109,Gas,Canada,New York,22,0.0
49,F,76247,543,5621,Gas,Mexico,New York,7,0.0
24,F,5079,680,552,Entertainment,Mexico,Mexico City,20,0.0
23,F,54863,644,2102,Restaurants,Mexico,Mexico City,23,0.0
29,F,72985,584,2266,Restaurants,Canada,Toronto,16,0.0
32,F,12720,447,7341,Gas,Canada,Mexico City,16,0.0
55,F,38107,760,2378,Restaurants,Mexico,Toronto,17,0.0
33,M,57516,377,8225,Entertainment,Canada,New York,21,0.0
31,M,16648,707,934,Restaurants,Mexico,Los Angeles,18,0.0
28,F,62622,621,8430,Gas,USA,Vancouver,4,0.0
66,M,85625,596,1484,Restaurants,USA,Mexico City,17,0.0
59,F,2521,696,9703,Gas,USA,Toronto,14,0.0
24,M,66698,607,4283,Gas,Mexico,New York,9,0.0
28,F,48948,854,8032,Grocery,Mexico,Toronto,4,0.0
54,M,65266,801,8409,Entertainment,Canada,Los Angeles,6,0.0
68,M,86578,340,1932,Grocery,Mexico,New York,2,1.0
51,M,14018,647,1245,Entertainment,USA,Los Angeles,15,0.0
66,M,38713,728,196,Restaurants,USA,Los Angeles,17,0.0
26,F,66758,782,5463,Gas,Canada,Los Angeles,16,0.0
19,M,33298,336,7075,Grocery,Canada,Vancouver,0,0.0
44,F,45787,688,1568,Gas,Mexico,New York,6,0.0
62,F,97439,649,8143,Grocery,Mexico,Los Angeles,9,0.0
60,F,81228,848,1587,Restaurants,Canada,Los Angeles,20,0.0
41,F,40349,825,4100,Grocery,Canada,Toronto,1,0.0
37,F,95061,693,5925,Entertainment,USA,Los Angeles,7,0.0
60,M,48078,647,2253,Entertainment,Canada,Los Angeles,14,0.0
48,F,52350,623,7190,Entertainment,USA,New York,11,1.0
59,F,79913,630,238,Gas,Mexico,Toronto,14,0.0
40,F,79349,365,261,Entertainment,Canada,Los Angeles,4,0.0
64,F,64198,748,5991,Entertainment,Mexico,New York,17,0.0
55,M,53679,381,2279,Gas,Canada,Los Angeles,3,0.0
56,F,60371,878,1456,Entertainment,USA,Los Angeles,20,0.0
33,F,22640,518,1651,Entertainment,Mexico,Toronto,8,0.0
53,M,42929,799,5101,Restaurants,Canada,Vancouver,13,0.0
54,F,92531,878,130,Gas,USA,Vancouver,4,0.0
23,M,62347,428,7029,Restaurants,Mexico,Mexico City,20,0.0
